uniqueId,gameId,playId,team,offenseFormation,playDirection,down,yardsToGo,absoluteYardlineNumber,quarter,gameClock,winningBy,year,playType
2021103108_2549,2021103108,2549,NE,SHOTGUN,right,3,8,51.0,3,07:29,-1,2023,pass
2021103108_2668,2021103108,2668,NE,SHOTGUN,right,1,20,66.0,3,04:31,-1,2023,pass
2021103108_2711,2021103108,2711,NE,SHOTGUN,right,3,6,80.0,3,03:48,-1,2023,pass
2021103108_2794,2021103108,2794,LAC,SHOTGUN,left,1,10,57.0,3,02:56,-2,2023,pass
2021103108_2866,2021103108,2866,LAC,SHOTGUN,left,3,4,40.0,3,00:48,-2,2023,pass
2021103108_2922,2021103108,2922,NE,SHOTGUN,right,1,10,35.0,3,00:39,-1,2023,pass
2021103108_2965,2021103108,2965,NE,SINGLEBACK,left,2,8,83.0,4,15:00,-1,2023,pass
2021103108_3078,2021103108,3078,LAC,I_FORM,right,2,8,18.0,4,12:47,1,2023,pass
2021103108_3185,2021103108,3185,LAC,SHOTGUN,right,3,9,17.0,4,11:43,1,2023,pass
2021103108_3230,2021103108,3230,LAC,EMPTY,right,2,10,32.0,4,10:24,1,2023,pass
2021103108_3252,2021103108,3252,LAC,SHOTGUN,right,3,10,32.0,4,10:20,1,2023,pass
2021103108_3279,2021103108,3279,NE,EMPTY,left,0,0,12.0,4,10:11,5,2023,pass
2021103108_3332,2021103108,3332,LAC,SHOTGUN,right,1,10,33.0,4,10:04,-7,2023,pass
2021103108_3386,2021103108,3386,LAC,SHOTGUN,right,2,20,23.0,4,09:42,-7,2023,pass
2021103108_3671,2021103108,3671,NE,I_FORM,left,2,9,64.0,4,06:38,7,2023,pass
2021103108_3683,2021103108,3683,LAC,SHOTGUN,right,1,10,38.0,4,02:12,-10,2023,pass
2021103108_3758,2021103108,3758,NE,I_FORM,left,2,9,47.0,4,05:19,7,2023,pass
2021103108_3802,2021103108,3802,LAC,SHOTGUN,right,2,3,45.0,4,02:00,-10,2023,pass
2021103108_3831,2021103108,3831,NE,SINGLEBACK,left,2,10,32.0,4,04:07,7,2023,pass
2021103108_3872,2021103108,3872,LAC,SHOTGUN,right,2,10,51.0,4,01:32,-10,2023,pass
2021103108_3896,2021103108,3896,NE,SINGLEBACK,left,3,1,23.0,4,03:25,7,2023,pass
2021103108_3919,2021103108,3919,LAC,SHOTGUN,right,3,18,43.0,4,01:28,-10,2023,pass
2021103108_3960,2021103108,3960,LAC,SHOTGUN,right,1,10,61.0,4,01:22,-10,2023,pass
2021103108_3989,2021103108,3989,LAC,SHOTGUN,right,2,10,61.0,4,01:17,-10,2023,pass
2021103108_4019,2021103108,4019,LAC,SHOTGUN,right,1,10,72.0,4,01:11,-10,2023,pass
2021103108_4065,2021103108,4065,LAC,SHOTGUN,right,2,10,86.0,4,00:47,-10,2023,pass
2021103109_75,2021103109,75,JAX,EMPTY,left,2,6,81.0,1,14:19,0,2023,pass
2021103109_141,2021103109,141,JAX,SHOTGUN,left,2,6,57.0,1,12:18,0,2023,pass
2021103109_165,2021103109,165,JAX,EMPTY,left,3,5,56.0,1,11:36,0,2023,pass
2021103109_189,2021103109,189,JAX,SINGLEBACK,left,1,10,49.0,1,11:02,0,2023,pass
2021103109_232,2021103109,232,JAX,SHOTGUN,left,3,9,48.0,1,10:13,0,2023,pass
2021103109_268,2021103109,268,SEA,EMPTY,right,1,10,30.0,1,09:28,0,2023,pass
2021103109_313,2021103109,313,SEA,EMPTY,right,1,10,51.0,1,08:12,0,2023,pass
2021103109_414,2021103109,414,SEA,SINGLEBACK,right,2,5,82.0,1,06:26,0,2023,pass
2021103109_623,2021103109,623,JAX,EMPTY,left,3,2,86.0,1,02:57,-7,2023,pass
2021103109_705,2021103109,705,SEA,SINGLEBACK,right,2,8,37.0,1,02:10,7,2023,pass
2021103109_734,2021103109,734,SEA,SHOTGUN,right,3,7,38.0,1,01:35,7,2023,pass
2021103109_855,2021103109,855,JAX,SINGLEBACK,right,1,15,41.0,2,15:00,-7,2023,pass
2021103109_903,2021103109,903,JAX,SHOTGUN,right,1,10,60.0,2,13:40,-7,2023,pass
2021103109_934,2021103109,934,SEA,SHOTGUN,left,1,10,83.0,2,13:30,7,2023,pass
2021103109_1034,2021103109,1034,SEA,SHOTGUN,left,2,10,53.0,2,11:42,7,2023,pass
2021103109_1058,2021103109,1058,SEA,SHOTGUN,left,3,5,48.0,2,11:02,7,2023,pass
2021103109_1144,2021103109,1144,SEA,SHOTGUN,left,1,10,26.0,2,09:31,7,2023,pass
2021103109_1242,2021103109,1242,JAX,SINGLEBACK,right,2,8,43.0,2,08:45,-14,2023,pass
2021103109_1316,2021103109,1316,JAX,SHOTGUN,right,1,10,67.0,2,07:05,-14,2023,pass
2021103109_1359,2021103109,1359,JAX,SHOTGUN,right,3,6,71.0,2,06:17,-14,2023,pass
2021103109_1381,2021103109,1381,JAX,EMPTY,right,4,6,71.0,2,06:13,-14,2023,pass
2021103109_1439,2021103109,1439,SEA,SHOTGUN,left,2,15,75.0,2,05:24,14,2023,pass
2021103109_1463,2021103109,1463,SEA,SHOTGUN,left,3,8,68.0,2,04:48,14,2023,pass
2021103109_1492,2021103109,1492,SEA,SHOTGUN,left,1,10,40.0,2,04:16,14,2023,pass
2021103109_1609,2021103109,1609,SEA,SHOTGUN,left,1,5,23.0,2,02:18,14,2023,pass
2021103109_1693,2021103109,1693,SEA,SHOTGUN,left,3,6,24.0,2,01:54,14,2023,pass
2021103109_1747,2021103109,1747,SEA,SINGLEBACK,left,2,5,15.0,2,01:12,14,2023,pass
2021103109_1766,2021103109,1766,SEA,SHOTGUN,left,3,18,28.0,2,00:28,14,2023,pass
2021103109_1808,2021103109,1808,SEA,EMPTY,left,3,13,23.0,2,00:18,14,2023,pass
2021103109_1944,2021103109,1944,SEA,SHOTGUN,left,1,10,87.0,3,14:54,17,2023,pass
2021103109_1987,2021103109,1987,SEA,SHOTGUN,left,3,8,85.0,3,14:08,17,2023,pass
2021103109_2031,2021103109,2031,JAX,SINGLEBACK,right,1,10,65.0,3,13:19,-17,2023,pass
2021103109_2095,2021103109,2095,JAX,SHOTGUN,right,4,3,72.0,3,11:55,-17,2023,pass
2021103109_2138,2021103109,2138,SEA,SHOTGUN,left,2,7,69.0,3,11:29,17,2023,pass
2021103109_2167,2021103109,2167,SEA,SINGLEBACK,left,1,10,61.0,3,11:01,17,2023,pass
2021103109_2193,2021103109,2193,SEA,EMPTY,left,2,3,54.0,3,10:23,17,2023,pass
2021103109_2266,2021103109,2266,SEA,SHOTGUN,left,1,5,15.0,3,08:17,17,2023,pass
2021103109_2288,2021103109,2288,SEA,SHOTGUN,left,2,5,15.0,3,08:13,17,2023,pass
2021103109_2362,2021103109,2362,JAX,EMPTY,right,1,10,18.0,3,08:04,-24,2023,pass
2021103109_2688,2021103109,2688,JAX,SINGLEBACK,right,3,1,43.0,3,01:33,-24,2023,pass
2021103109_2734,2021103109,2734,JAX,SHOTGUN,right,1,10,46.0,3,00:57,-24,2023,pass
2021103109_2847,2021103109,2847,JAX,SHOTGUN,left,3,10,58.0,4,14:17,-24,2023,pass
2021103109_2869,2021103109,2869,JAX,SHOTGUN,left,4,10,58.0,4,14:13,-24,2023,pass
2021103109_2891,2021103109,2891,SEA,SINGLEBACK,right,1,10,58.0,4,14:08,24,2023,pass
2021103109_2953,2021103109,2953,SEA,SHOTGUN,right,2,20,48.0,4,13:38,24,2023,pass
2021103109_2977,2021103109,2977,SEA,SHOTGUN,right,3,11,57.0,4,12:59,24,2023,pass
2021103109_3020,2021103109,3020,JAX,SHOTGUN,left,1,10,101.0,4,12:15,-24,2023,pass
2021103109_3044,2021103109,3044,JAX,SHOTGUN,left,2,3,94.0,4,11:47,-24,2023,pass
2021103109_3068,2021103109,3068,JAX,SHOTGUN,left,1,10,88.0,4,11:26,-24,2023,pass
2021103109_3090,2021103109,3090,JAX,EMPTY,left,2,10,88.0,4,11:22,-24,2023,pass
2021103109_3119,2021103109,3119,JAX,EMPTY,left,3,7,85.0,4,10:42,-24,2023,pass
2021103109_3146,2021103109,3146,JAX,SHOTGUN,left,4,3,81.0,4,09:58,-24,2023,pass
2021103109_3176,2021103109,3176,JAX,EMPTY,left,1,10,76.0,4,09:52,-24,2023,pass
2021103109_3276,2021103109,3276,JAX,SHOTGUN,left,3,16,82.0,4,08:24,-24,2023,pass
2021103109_3338,2021103109,3338,SEA,I_FORM,right,2,12,39.0,4,07:33,24,2023,pass
2021103109_3473,2021103109,3473,JAX,SHOTGUN,left,1,10,79.0,4,05:33,-24,2023,pass
2021103109_3516,2021103109,3516,JAX,SHOTGUN,left,3,5,74.0,4,04:59,-24,2023,pass
2021103109_3540,2021103109,3540,JAX,SHOTGUN,left,1,10,63.0,4,04:35,-24,2023,pass
2021103109_3564,2021103109,3564,JAX,SHOTGUN,left,2,1,54.0,4,04:03,-24,2023,pass
2021103109_3588,2021103109,3588,JAX,SHOTGUN,left,1,10,46.0,4,03:40,-24,2023,pass
2021103109_3610,2021103109,3610,JAX,SHOTGUN,left,2,10,46.0,4,03:34,-24,2023,pass
2021103109_3634,2021103109,3634,JAX,SHOTGUN,left,1,10,35.0,4,03:08,-24,2023,pass
2021103109_3668,2021103109,3668,JAX,EMPTY,left,2,10,35.0,4,03:02,-24,2023,pass
2021103109_3692,2021103109,3692,JAX,SHOTGUN,left,3,3,28.0,4,02:36,-24,2023,pass
2021103109_3716,2021103109,3716,JAX,SHOTGUN,left,1,10,24.0,4,02:12,-24,2023,pass
2021103109_3762,2021103109,3762,JAX,SHOTGUN,left,2,5,19.0,4,02:06,-24,2023,pass
2021103109_3828,2021103109,3828,JAX,EMPTY,left,4,5,19.0,4,01:54,-24,2023,pass
2021103109_3905,2021103109,3905,JAX,EMPTY,left,1,10,101.0,4,01:38,-24,2023,pass
2021103109_3945,2021103109,3945,JAX,SHOTGUN,left,2,1,92.0,4,01:12,-24,2023,pass
2021103109_3991,2021103109,3991,JAX,SHOTGUN,left,1,10,82.0,4,00:52,-24,2023,pass
2021103109_4020,2021103109,4020,JAX,SHOTGUN,left,2,1,73.0,4,00:45,-24,2023,pass
2021103109_4066,2021103109,4066,JAX,SHOTGUN,left,1,10,68.0,4,00:21,-24,2023,pass
2021103109_4094,2021103109,4094,JAX,SHOTGUN,left,2,10,68.0,4,00:16,-24,2023,pass
2021103109_4140,2021103109,4140,JAX,SHOTGUN,left,3,5,19.0,4,01:59,-24,2023,pass
2021103110_99,2021103110,99,WAS,SHOTGUN,left,3,2,77.0,1,13:35,0,2023,pass
2021103110_144,2021103110,144,WAS,SHOTGUN,left,2,8,48.0,1,12:19,0,2023,pass
2021103110_228,2021103110,228,WAS,SHOTGUN,left,4,1,29.0,1,09:33,0,2023,pass
2021103110_252,2021103110,252,DEN,SINGLEBACK,right,1,10,29.0,1,09:30,0,2023,pass
2021103110_362,2021103110,362,DEN,SINGLEBACK,right,2,3,49.0,1,06:49,0,2023,pass
2021103110_398,2021103110,398,DEN,SHOTGUN,right,3,3,49.0,1,06:41,0,2023,pass
2021103110_454,2021103110,454,DEN,SHOTGUN,right,1,20,70.0,1,05:37,0,2023,pass
2021103110_530,2021103110,530,DEN,SHOTGUN,right,3,29,61.0,1,04:27,0,2023,pass
2021103110_577,2021103110,577,WAS,SHOTGUN,left,1,10,93.0,1,04:10,0,2023,pass
2021103110_599,2021103110,599,WAS,SHOTGUN,left,2,10,93.0,1,04:04,0,2023,pass
2021103110_653,2021103110,653,WAS,SHOTGUN,left,2,8,76.0,1,03:18,0,2023,pass
2021103110_719,2021103110,719,WAS,SHOTGUN,left,3,2,51.0,1,01:35,0,2023,pass
2021103110_783,2021103110,783,WAS,SINGLEBACK,left,1,10,49.0,1,01:20,0,2023,pass
2021103110_894,2021103110,894,WAS,EMPTY,right,3,11,83.0,2,13:56,0,2023,pass
2021103110_957,2021103110,957,DEN,SHOTGUN,left,2,4,69.0,2,12:59,0,2023,pass
2021103110_986,2021103110,986,DEN,SINGLEBACK,left,1,10,64.0,2,12:28,0,2023,pass
2021103110_1111,2021103110,1111,WAS,SINGLEBACK,right,1,10,35.0,2,10:27,-3,2023,pass
2021103110_1140,2021103110,1140,WAS,SHOTGUN,right,1,10,55.0,2,09:48,-3,2023,pass
2021103110_1227,2021103110,1227,WAS,SHOTGUN,right,1,10,65.0,2,07:29,-3,2023,pass
2021103110_1261,2021103110,1261,WAS,SHOTGUN,right,1,10,77.0,2,06:46,-3,2023,pass
2021103110_1316,2021103110,1316,WAS,EMPTY,right,3,6,81.0,2,06:00,-3,2023,pass
2021103110_1372,2021103110,1372,DEN,SINGLEBACK,left,1,10,85.0,2,05:25,0,2023,pass
2021103110_1459,2021103110,1459,DEN,SINGLEBACK,left,1,10,63.0,2,02:26,0,2023,pass
2021103110_1500,2021103110,1500,DEN,SINGLEBACK,left,1,10,44.0,2,02:00,0,2023,pass
2021103110_1524,2021103110,1524,DEN,SHOTGUN,left,1,10,25.0,2,01:18,0,2023,pass
2021103110_1580,2021103110,1580,WAS,SHOTGUN,right,1,10,35.0,2,01:11,-7,2023,pass
2021103110_1604,2021103110,1604,WAS,SHOTGUN,right,2,9,36.0,2,00:48,-7,2023,pass
2021103110_1645,2021103110,1645,WAS,SHOTGUN,right,1,10,53.0,2,00:40,-7,2023,pass
2021103110_1674,2021103110,1674,WAS,SHOTGUN,right,1,10,67.0,2,00:35,-7,2023,pass
2021103110_1703,2021103110,1703,WAS,SHOTGUN,right,2,3,74.0,2,00:29,-7,2023,pass
2021103110_1742,2021103110,1742,WAS,EMPTY,right,3,3,74.0,2,00:23,-7,2023,pass
2021103110_1789,2021103110,1789,WAS,SHOTGUN,right,4,13,64.0,2,00:03,-7,2023,pass
2021103110_1883,2021103110,1883,DEN,I_FORM,left,2,9,84.0,3,14:27,7,2023,pass
2021103110_1970,2021103110,1970,DEN,SHOTGUN,left,3,9,69.0,3,11:42,7,2023,pass
2021103110_2013,2021103110,2013,WAS,SHOTGUN,right,1,10,18.0,3,10:59,-7,2023,pass
2021103110_2082,2021103110,2082,WAS,EMPTY,right,2,14,14.0,3,10:33,-7,2023,pass
2021103110_2106,2021103110,2106,WAS,SHOTGUN,right,3,9,19.0,3,09:50,-7,2023,pass
2021103110_2150,2021103110,2150,DEN,SHOTGUN,left,1,10,64.0,3,08:57,7,2023,pass
2021103110_2325,2021103110,2325,WAS,SHOTGUN,right,1,10,41.0,3,04:17,-7,2023,pass
2021103110_2370,2021103110,2370,WAS,SHOTGUN,right,3,2,49.0,3,02:39,-7,2023,pass
2021103110_2565,2021103110,2565,DEN,EMPTY,right,2,12,33.0,4,15:00,0,2023,pass
2021103110_2626,2021103110,2626,DEN,SHOTGUN,right,2,10,57.0,4,13:57,0,2023,pass
2021103110_2650,2021103110,2650,DEN,SHOTGUN,right,3,8,59.0,4,13:13,0,2023,pass
2021103110_2706,2021103110,2706,DEN,SINGLEBACK,right,1,10,81.0,4,11:52,0,2023,pass
2021103110_2729,2021103110,2729,DEN,SHOTGUN,right,2,16,75.0,4,11:14,0,2023,pass
2021103110_2751,2021103110,2751,DEN,SHOTGUN,right,3,16,75.0,4,11:09,0,2023,pass
2021103110_2881,2021103110,2881,WAS,SHOTGUN,left,3,6,39.0,4,09:06,0,2023,pass
2021103110_2927,2021103110,2927,DEN,SHOTGUN,right,1,10,47.0,4,08:55,0,2023,pass
2021103110_2954,2021103110,2954,DEN,SINGLEBACK,right,1,10,61.0,4,08:13,0,2023,pass
2021103110_2974,2021103110,2974,DEN,SHOTGUN,right,2,17,54.0,4,07:32,0,2023,pass
2021103110_3017,2021103110,3017,DEN,SHOTGUN,right,3,8,63.0,4,06:54,0,2023,pass
2021103110_3083,2021103110,3083,DEN,EMPTY,right,2,9,96.0,4,05:12,0,2023,pass
2021103110_3112,2021103110,3112,WAS,EMPTY,left,1,10,85.0,4,04:27,-7,2023,pass
2021103110_3167,2021103110,3167,WAS,EMPTY,left,1,10,66.0,4,04:20,-7,2023,pass
2021103110_3208,2021103110,3208,WAS,SHOTGUN,left,2,5,61.0,4,04:13,-7,2023,pass
2021103110_3230,2021103110,3230,WAS,SHOTGUN,left,3,5,61.0,4,04:10,-7,2023,pass
2021103110_3280,2021103110,3280,WAS,SHOTGUN,left,2,6,35.0,4,03:23,-7,2023,pass
2021103110_3308,2021103110,3308,WAS,SHOTGUN,left,3,6,35.0,4,03:19,-7,2023,pass
2021103110_3332,2021103110,3332,WAS,SHOTGUN,left,1,10,21.0,4,02:37,-7,2023,pass
2021103110_3397,2021103110,3397,WAS,EMPTY,left,3,6,17.0,4,01:17,-7,2023,pass
2021103110_3443,2021103110,3443,WAS,SHOTGUN,left,4,19,30.0,4,00:49,-7,2023,pass
2021103110_3532,2021103110,3532,DEN,JUMBO,right,2,9,33.0,4,00:32,7,2023,pass
2021103110_3597,2021103110,3597,WAS,SHOTGUN,left,1,10,34.0,4,00:21,-7,2023,pass
2021103110_3640,2021103110,3640,WAS,EMPTY,left,2,10,34.0,4,00:18,-7,2023,pass
2021103110_3727,2021103110,3727,WAS,SHOTGUN,left,4,16,40.0,4,00:08,-7,2023,pass
2021103111_75,2021103111,75,TB,EMPTY,right,2,11,34.0,1,14:27,0,2023,pass
2021103111_153,2021103111,153,NO,EMPTY,left,1,10,96.0,1,13:36,0,2023,pass
2021103111_182,2021103111,182,NO,SHOTGUN,left,2,4,90.0,1,13:10,0,2023,pass
2021103111_231,2021103111,231,NO,SHOTGUN,left,3,9,95.0,1,13:06,0,2023,pass
2021103111_286,2021103111,286,NO,SINGLEBACK,left,2,10,75.0,1,12:24,0,2023,pass
2021103111_310,2021103111,310,NO,EMPTY,left,3,6,71.0,1,11:43,0,2023,pass
2021103111_408,2021103111,408,TB,SHOTGUN,right,3,6,70.0,1,10:05,0,2023,pass
2021103111_437,2021103111,437,TB,SHOTGUN,right,1,10,95.0,1,09:24,0,2023,pass
2021103111_500,2021103111,500,TB,SHOTGUN,right,2,7,98.0,1,08:40,0,2023,pass
2021103111_522,2021103111,522,TB,SHOTGUN,right,3,7,98.0,1,08:35,0,2023,pass
2021103111_588,2021103111,588,NO,SINGLEBACK,left,1,10,85.0,1,08:28,-7,2023,pass
2021103111_715,2021103111,715,NO,SINGLEBACK,left,3,2,49.0,1,05:41,-7,2023,pass
2021103111_768,2021103111,768,NO,EMPTY,left,2,7,42.0,1,04:13,-7,2023,pass
2021103111_789,2021103111,789,NO,SHOTGUN,left,1,10,29.0,1,03:28,-7,2023,pass
2021103111_834,2021103111,834,NO,SHOTGUN,left,3,7,26.0,1,02:46,-7,2023,pass
2021103111_1039,2021103111,1039,TB,SHOTGUN,left,3,3,62.0,2,15:00,0,2023,pass
2021103111_1063,2021103111,1063,TB,SINGLEBACK,left,1,10,54.0,2,14:23,0,2023,pass
2021103111_1089,2021103111,1089,TB,SHOTGUN,left,2,10,54.0,2,14:17,0,2023,pass
2021103111_1113,2021103111,1113,TB,SHOTGUN,left,3,6,50.0,2,13:33,0,2023,pass
2021103111_1185,2021103111,1185,NO,SINGLEBACK,right,2,9,19.0,2,12:44,0,2023,pass
2021103111_1220,2021103111,1220,NO,SINGLEBACK,right,1,10,37.0,2,12:21,0,2023,pass
2021103111_1248,2021103111,1248,NO,SHOTGUN,right,2,10,37.0,2,12:15,0,2023,pass
2021103111_1293,2021103111,1293,NO,SHOTGUN,right,3,5,42.0,2,11:39,0,2023,pass
2021103111_1372,2021103111,1372,TB,SHOTGUN,left,2,8,95.0,2,10:46,0,2023,pass
2021103111_1426,2021103111,1426,TB,SHOTGUN,left,2,11,76.0,2,09:35,0,2023,pass
2021103111_1448,2021103111,1448,TB,SHOTGUN,left,3,11,76.0,2,09:29,0,2023,pass
2021103111_1477,2021103111,1477,TB,SINGLEBACK,left,1,10,45.0,2,09:02,0,2023,pass
2021103111_1530,2021103111,1530,TB,EMPTY,left,3,6,41.0,2,07:42,0,2023,pass
2021103111_1591,2021103111,1591,NO,SHOTGUN,right,2,11,46.0,2,07:00,0,2023,pass
2021103111_1615,2021103111,1615,NO,SINGLEBACK,right,1,10,60.0,2,06:25,0,2023,pass
2021103111_1643,2021103111,1643,NO,EMPTY,right,1,10,72.0,2,05:45,0,2023,pass
2021103111_1669,2021103111,1669,NO,SHOTGUN,right,2,10,72.0,2,05:38,0,2023,pass
2021103111_1741,2021103111,1741,NO,SHOTGUN,right,2,12,84.0,2,03:50,0,2023,pass
2021103111_1774,2021103111,1774,NO,I_FORM,right,1,10,96.0,2,03:45,0,2023,pass
2021103111_1833,2021103111,1833,NO,SINGLEBACK,right,2,4,106.0,2,03:07,0,2023,pass
2021103111_1955,2021103111,1955,TB,SHOTGUN,left,1,10,61.0,2,02:00,-3,2023,pass
2021103111_2002,2021103111,2002,NO,SHOTGUN,right,1,10,86.0,2,01:09,3,2023,pass
2021103111_2098,2021103111,2098,NO,I_FORM,right,3,1,109.0,2,00:30,3,2023,pass
2021103111_2222,2021103111,2222,NO,SHOTGUN,right,1,10,34.0,3,14:56,9,2023,pass
2021103111_2267,2021103111,2267,NO,SHOTGUN,right,2,9,73.0,3,13:32,9,2023,pass
2021103111_2318,2021103111,2318,NO,SHOTGUN,right,4,4,78.0,3,12:18,9,2023,pass
2021103111_2367,2021103111,2367,NO,SINGLEBACK,right,1,10,100.0,3,11:01,9,2023,pass
2021103111_2527,2021103111,2527,TB,SHOTGUN,left,1,10,85.0,3,09:01,-16,2023,pass
2021103111_2554,2021103111,2554,TB,EMPTY,left,2,10,85.0,3,08:58,-16,2023,pass
2021103111_2603,2021103111,2603,TB,SHOTGUN,left,1,10,74.0,3,07:42,-16,2023,pass
2021103111_2632,2021103111,2632,TB,SHOTGUN,left,2,3,67.0,3,07:17,-16,2023,pass
2021103111_2664,2021103111,2664,TB,SHOTGUN,left,1,10,23.0,3,06:29,-16,2023,pass
2021103111_2717,2021103111,2717,TB,SHOTGUN,left,2,10,23.0,3,06:24,-16,2023,pass
2021103111_2807,2021103111,2807,TB,EMPTY,left,3,4,17.0,3,05:39,-16,2023,pass
2021103111_2909,2021103111,2909,NO,SINGLEBACK,right,1,10,38.0,3,05:28,9,2023,pass
2021103111_3019,2021103111,3019,TB,EMPTY,left,2,5,74.0,3,03:50,-9,2023,pass
2021103111_3098,2021103111,3098,TB,SHOTGUN,left,2,9,57.0,3,02:02,-9,2023,pass
2021103111_3123,2021103111,3123,TB,SHOTGUN,left,3,3,51.0,3,01:22,-9,2023,pass
2021103111_3198,2021103111,3198,NO,SHOTGUN,right,1,10,35.0,3,01:15,2,2023,pass
2021103111_3246,2021103111,3246,NO,SHOTGUN,right,3,6,39.0,3,00:34,2,2023,pass
2021103111_3429,2021103111,3429,TB,SHOTGUN,right,1,20,34.0,4,14:17,-2,2023,pass
2021103111_3629,2021103111,3629,NO,SINGLEBACK,left,1,10,45.0,4,09:56,2,2023,pass
2021103111_3660,2021103111,3660,NO,EMPTY,left,1,10,31.0,4,09:21,2,2023,pass
2021103111_3713,2021103111,3713,NO,SHOTGUN,left,3,5,26.0,4,08:40,2,2023,pass
2021103111_3777,2021103111,3777,TB,SHOTGUN,right,1,10,35.0,4,08:31,-5,2023,pass
2021103111_3801,2021103111,3801,TB,EMPTY,right,2,8,37.0,4,07:52,-5,2023,pass
2021103111_3854,2021103111,3854,TB,SHOTGUN,right,2,7,52.0,4,06:29,-5,2023,pass
2021103111_3882,2021103111,3882,TB,SHOTGUN,right,1,10,60.0,4,05:52,-5,2023,pass
2021103111_3967,2021103111,3967,NO,SHOTGUN,left,2,9,84.0,4,05:09,-1,2023,pass
2021103111_3991,2021103111,3991,NO,SHOTGUN,left,3,4,79.0,4,04:29,-1,2023,pass
2021103111_4107,2021103111,4107,NO,SHOTGUN,left,3,5,43.0,4,02:46,-1,2023,pass
2021103111_4178,2021103111,4178,NO,SHOTGUN,left,2,7,35.0,4,02:36,-1,2023,pass
2021103111_4228,2021103111,4228,NO,SHOTGUN,left,1,9,19.0,4,02:00,-1,2023,pass
2021103111_4251,2021103111,4251,NO,SHOTGUN,left,2,9,19.0,4,01:56,-1,2023,pass
2021103111_4273,2021103111,4273,NO,SHOTGUN,left,3,9,19.0,4,01:53,-1,2023,pass
2021103111_4342,2021103111,4342,TB,SHOTGUN,right,1,10,35.0,4,01:41,-2,2023,pass
2021103111_4364,2021103111,4364,TB,SHOTGUN,right,2,10,35.0,4,01:36,-2,2023,pass
2021103111_4429,2021103111,4429,TB,SHOTGUN,right,1,10,29.0,4,01:19,-9,2023,pass
2021103111_4465,2021103111,4465,TB,SHOTGUN,right,2,19,20.0,4,01:07,-9,2023,pass
2021103111_4489,2021103111,4489,TB,SHOTGUN,right,3,8,31.0,4,00:42,-9,2023,pass
2021103111_4515,2021103111,4515,TB,SHOTGUN,right,4,8,31.0,4,00:36,-9,2023,pass
2021103112_55,2021103112,55,MIN,SINGLEBACK,left,1,10,85.0,1,15:00,0,2023,pass
2021103112_97,2021103112,97,MIN,SHOTGUN,left,3,2,77.0,1,13:42,0,2023,pass
2021103112_184,2021103112,184,MIN,SHOTGUN,left,3,7,43.0,1,12:41,0,2023,pass
2021103112_238,2021103112,238,MIN,SHOTGUN,left,2,11,30.0,1,11:55,0,2023,pass
2021103112_315,2021103112,315,DAL,SHOTGUN,right,2,2,43.0,1,11:16,-7,2023,pass
2021103112_386,2021103112,386,DAL,EMPTY,right,1,10,58.0,1,09:20,-7,2023,pass
2021103112_465,2021103112,465,DAL,SINGLEBACK,right,2,8,71.0,1,07:54,-7,2023,pass
2021103112_516,2021103112,516,DAL,EMPTY,right,1,15,83.0,1,06:57,-7,2023,pass
2021103112_538,2021103112,538,DAL,EMPTY,right,2,15,83.0,1,06:53,-7,2023,pass
2021103112_562,2021103112,562,DAL,SHOTGUN,right,3,7,91.0,1,06:08,-7,2023,pass
2021103112_646,2021103112,646,MIN,SINGLEBACK,left,2,7,59.0,1,04:13,7,2023,pass
2021103112_685,2021103112,685,MIN,SHOTGUN,left,3,7,59.0,1,04:04,7,2023,pass
2021103112_788,2021103112,788,DAL,SHOTGUN,right,1,10,27.0,1,01:56,-7,2023,pass
2021103112_821,2021103112,821,DAL,SINGLEBACK,right,1,10,47.0,1,01:33,-7,2023,pass
2021103112_939,2021103112,939,DAL,SHOTGUN,left,2,5,57.0,2,14:27,-7,2023,pass
2021103112_1021,2021103112,1021,MIN,EMPTY,right,2,10,55.0,2,13:20,7,2023,pass
2021103112_1045,2021103112,1045,MIN,EMPTY,right,3,5,60.0,2,12:49,7,2023,pass
2021103112_1113,2021103112,1113,DAL,SHOTGUN,left,2,8,88.0,2,11:53,-7,2023,pass
2021103112_1228,2021103112,1228,DAL,SHOTGUN,left,2,8,47.0,2,08:24,-7,2023,pass
2021103112_1253,2021103112,1253,DAL,SHOTGUN,left,3,4,43.0,2,07:40,-7,2023,pass
2021103112_1298,2021103112,1298,DAL,SINGLEBACK,left,2,6,30.0,2,06:20,-7,2023,pass
2021103112_1320,2021103112,1320,DAL,SHOTGUN,left,3,6,30.0,2,06:16,-7,2023,pass
2021103112_1418,2021103112,1418,MIN,EMPTY,right,3,5,40.0,2,04:59,4,2023,pass
2021103112_1469,2021103112,1469,MIN,I_FORM,right,1,10,45.0,2,04:49,4,2023,pass
2021103112_1535,2021103112,1535,MIN,I_FORM,right,4,1,54.0,2,02:49,4,2023,pass
2021103112_1602,2021103112,1602,MIN,EMPTY,right,2,10,86.0,2,01:59,4,2023,pass
2021103112_1695,2021103112,1695,DAL,SHOTGUN,left,1,10,85.0,2,01:44,-7,2023,pass
2021103112_1719,2021103112,1719,DAL,SHOTGUN,left,2,7,82.0,2,01:21,-7,2023,pass
2021103112_1743,2021103112,1743,DAL,SHOTGUN,left,1,10,75.0,2,00:57,-7,2023,pass
